delay_year,tree_spec,dwl_phi_mean,dwl_phi_std,dwl_phi_count,dwl_pct_mean,dwl_pct_std,dwl_pct_count,dwl_billions_mean,dwl_billions_std,dwl_billions_count,dwl_phi_loss_mean,dwl_phi_loss_std,dwl_phi_loss_count,dwl_pct_loss_mean,dwl_pct_loss_std,dwl_pct_loss_count,dwl_billions_loss_mean,dwl_billions_loss_std,dwl_billions_loss_count,deadweight_per_ton_mean,deadweight_per_ton_std,deadweight_per_ton_count,carbon_price_optimal_mean,carbon_price_optimal_std,carbon_price_optimal_count,carbon_price_delayed_mean,carbon_price_delayed_std,carbon_price_delayed_count,m_optimal_period0_mean,m_optimal_period0_std,m_optimal_period0_count,m_delayed_period0_mean,m_delayed_period0_std,m_delayed_period0_count,mitigation_foregone_mean,mitigation_foregone_std,mitigation_foregone_count,utility_loss_mean,utility_loss_std,utility_loss_count,welfare_loss_mean,welfare_loss_std,welfare_loss_count,extra_cumulative_emissions_mean,extra_cumulative_emissions_std,extra_cumulative_emissions_count,reentry_price_increase_mean,reentry_price_increase_std,reentry_price_increase_count,reentry_price_pct_increase_mean,reentry_price_pct_increase_std,reentry_price_pct_increase_count,reentry_price_annualized_increase_mean,reentry_price_annualized_increase_std,reentry_price_annualized_increase_count,peak_catchup_mitigation_mean,peak_catchup_mitigation_std,peak_catchup_mitigation_count,ppm_at_reentry_mean,ppm_at_reentry_std,ppm_at_reentry_count,temperature_at_reentry_mean,temperature_at_reentry_std,temperature_at_reentry_count,tree_label,tree_short_label,robustness_family,tech_chg,tech_scale,dam_func,tip_on,d_unc,t_unc,ra,eis,pref
5,,0.3314606757269756,,1,33.14606757269756,,1,19843.575126776737,,1,0.3314606757269756,,1,33.14606757269756,,1,19843.575126776737,,1,472.42179440134,,1,283.837700476046,,1,0.0,,1,0.9986244204987827,,1,0.0,,1,0.9986244204987827,,1,0.29558215381428,,1,0.29558215381428,,1,0.213550329208374,,1,11.351597537338534,,1,4.873141902171456,,1,0.9561675777631784,,1,0.8506699145881085,,1,447.7808445891872,,1,1.5307991695404053,,1,,,preference,,,,,,,15.0,0.833,0.001
5,,0.1631625572324201,,1,16.316255723242016,,1,9768.06209429639,,1,0.1631625572324201,,1,16.316255723242016,,1,9768.06209429639,,1,238.28647268132957,,1,266.54104084327525,,1,0.0,,1,0.9745883384086044,,1,0.0,,1,0.9745883384086044,,1,0.0681296431207947,,1,0.0681296431207947,,1,0.2084105014801025,,1,14.081658678909465,,1,7.36794112898689,,1,1.431985101849076,,1,0.7897073150016881,,1,447.7808445891872,,1,1.5307991695404053,,1,,,preference,,,,,,,15.0,0.833,0.002
5,,0.0011335319914011,,1,0.1133531991401179,,1,67.86122420296374,,1,0.0011335319914011,,1,0.1133531991401179,,1,67.86122420296374,,1,9.118599348135206,,1,15.38189207842436,,1,0.0,,1,0.1769317377914916,,1,0.0,,1,0.1769317377914916,,1,0.0002437749015888,,1,0.0002437749015888,,1,0.0378358364105224,,1,0.0769032039110602,,1,0.519261739777708,,1,0.103637311366711,,1,0.1941575617719328,,1,447.7808445891872,,1,1.5307991695404053,,1,,,preference,,,,,,,15.0,0.833,0.024
5,,8.731149137020111e-09,,1,8.731149137020111e-07,,1,0.0005227082020018,,1,8.731149137020111e-09,,1,8.731149137020111e-07,,1,0.0005227082020018,,1,1.2099505500464786e-05,,1,111427.35339575104,,1,0.0,,1,1.027079073776966,,1,0.0,,1,1.027079073776966,,1,,,0,,,0,0.2196352481842041,,1,-149367.81073575528,,1,-99.93182153822038,,1,-76.7335866372849,,1,0.7119029679970772,,1,447.7808445891872,,1,1.5307991695404053,,1,,,preference,,,,,,,15.0,1.86,0.001
5,,10.577412322007692,,1,1057.7412322007692,,1,633238.5451103803,,1,10.577412322007692,,1,1057.7412322007692,,1,633238.5451103803,,1,10047.690251722215,,1,361132.19807035144,,1,0.0,,1,1.498350066448661,,1,0.0,,1,1.498350066448661,,1,0.6754611536061645,,1,0.6754611536061645,,1,0.3204140663146972,,1,2.1442175439966604,,1,0.8210742752709761,,1,0.1636781664871689,,1,0.8861944915762007,,1,447.7808445891872,,1,1.5307991695404053,,1,,,preference,,,,,,,15.0,1.86,0.002
5,,0.0048063239384657,,1,0.4806323938465795,,1,287.7404686012636,,1,0.0048063239384657,,1,0.4806323938465795,,1,287.7404686012636,,1,20.579848597714193,,1,35.36124874183544,,1,0.0,,1,0.3324076104812384,,1,0.0,,1,0.3324076104812384,,1,0.0007797613525155,,1,0.0007797613525155,,1,0.0710835456848144,,1,0.6832636213433823,,1,2.371240581897934,,1,0.4698128456122052,,1,0.2973087884164452,,1,447.7808445891872,,1,1.5307991695404053,,1,,,preference,,,,,,,15.0,1.86,0.024
10,,0.0234779301281447,,1,2.3477930128144777,,1,1405.5545783741975,,1,0.0234779301281447,,1,2.3477930128144777,,1,1405.5545783741975,,1,72.39177940296817,,1,58.55533930593761,,1,0.0,,1,0.4616051544049032,,1,0.0,,1,0.4616051544049032,,1,0.023443098287128,,1,0.023443098287128,,1,0.1995038986206054,,1,1.7961018988330082,,1,3.2859155508298334,,1,0.3238315625568644,,1,0.4360803807231156,,1,465.5475328261715,,1,1.6443420028686524,,1,,,preference,,,,,,,3.0,0.55,0.001
10,,0.0166310280735159,,1,1.6631028073515988,,1,995.6507036273116,,1,0.0166310280735159,,1,1.6631028073515988,,1,995.6507036273116,,1,57.58407389285992,,1,48.632964939091075,,1,0.0,,1,0.4110709679770403,,1,0.0,,1,0.4110709679770403,,1,0.0093879897051056,,1,0.0093879897051056,,1,0.1776633262634277,,1,0.8450471618910669,,1,1.8375469936513085,,1,0.1822526897576004,,1,0.3852618134046567,,1,465.5475328261715,,1,1.6443420028686524,,1,,,preference,,,,,,,3.0,0.55,0.002
10,,0.0004555892423227,,1,0.0455589242322797,,1,27.27478708343188,,1,0.0004555892423227,,1,0.0455589242322797,,1,27.27478708343188,,1,7.247377261587325,,1,6.977641093683326,,1,0.0,,1,0.0894731417190842,,1,0.0,,1,0.0894731417190842,,1,0.0001182677760589,,1,0.0001182677760589,,1,0.0386700630187988,,1,0.0099438363006445,,1,0.1071749819357599,,1,0.0107123327848457,,1,0.1319853141125344,,1,465.5475328261715,,1,1.6443420028686524,,1,,,preference,,,,,,,3.0,0.55,0.024
10,,0.411579645680068,,1,41.1579645680068,,1,24640.062058015945,,1,0.411579645680068,,1,41.1579645680068,,1,24640.062058015945,,1,591.607879038158,,1,277.6585652962571,,1,0.0,,1,0.9901934182498406,,1,0.0,,1,0.9901934182498406,,1,0.3556678111611973,,1,0.3556678111611973,,1,0.4279577732086181,,1,25.157331694807937,,1,13.530871440882205,,1,1.2771326513178582,,1,0.7721771837612421,,1,465.5475328261715,,1,1.6443420028686524,,1,,,preference,,,,,,,3.0,0.833,0.001
10,,0.201763274633219,,1,20.176327463321904,,1,12078.973438486028,,1,0.201763274633219,,1,20.176327463321904,,1,12078.973438486028,,1,331.64337610614285,,1,199.49983149031797,,1,0.0,,1,0.865906273167597,,1,0.0,,1,0.865906273167597,,1,0.0829812597153889,,1,0.0829812597153889,,1,0.3742413520812988,,1,15.55442241305076,,1,9.950332043005384,,1,0.95309884153012,,1,0.702220801187025,,1,465.5475328261715,,1,1.6443420028686524,,1,,,preference,,,,,,,3.0,0.833,0.002
10,,0.0012515366449557,,1,0.1251536644955792,,1,74.92581550926103,,1,0.0012515366449557,,1,0.1251536644955792,,1,74.92581550926103,,1,11.91001757117156,,1,12.56333258424397,,1,0.0,,1,0.1495654436936309,,1,0.0,,1,0.1495654436936309,,1,0.0002694055552365,,1,0.0002694055552365,,1,0.0646417140960693,,1,0.0593695340394369,,1,0.4109071199446745,,1,0.0410149290412498,,1,0.1794391213936437,,1,465.5475328261715,,1,1.6443420028686524,,1,,,preference,,,,,,,3.0,0.833,0.024
10,,8.731149137020111e-09,,1,8.731149137020111e-07,,1,0.0005227082020018,,1,8.731149137020111e-09,,1,8.731149137020111e-07,,1,0.0005227082020018,,1,0.0001563033538339,,1,6.1254684448656205,,1,0.0,,1,0.0795066042906307,,1,0.0,,1,0.0795066042906307,,1,,,0,,,0,0.0343625545501709,,1,51204.53857576192,,1,99.58285978572827,,1,7.15497125459843,,1,0.5007478637515106,,1,465.5475328261715,,1,1.6443420028686524,,1,,,preference,,,,,,,3.0,1.86,0.001
10,,14.295430592755524,,1,1429.5430592755524,,1,855825.3564010349,,1,14.295430592755524,,1,1429.5430592755524,,1,855825.3564010349,,1,20408.702915429058,,1,282.6151792856665,,1,0.0,,1,0.9969696396251094,,1,0.0,,1,0.9969696396251094,,1,0.8147377936332418,,1,0.8147377936332418,,1,0.4308865070343017,,1,19.441010247177587,,1,8.680883182881995,,1,0.8359318099791402,,1,0.8201038024419374,,1,465.5475328261715,,1,1.6443420028686524,,1,,,preference,,,,,,,3.0,1.86,0.002
10,,0.0058675932177287,,1,0.5867593217728795,,1,351.27553690644675,,1,0.0058675932177287,,1,0.5867593217728795,,1,351.27553690644675,,1,30.062580898989236,,1,27.49538947825682,,1,0.0,,1,0.2778010168743784,,1,0.0,,1,0.2778010168743784,,1,0.0009525333395816,,1,0.0009525333395816,,1,0.1200644969940185,,1,0.5862323332290416,,1,2.1552605879401576,,1,0.213463836414407,,1,0.2698199207251643,,1,465.5475328261715,,1,1.6443420028686524,,1,,,preference,,,,,,,3.0,1.86,0.024
10,,0.0288122128347054,,1,2.8812212834705404,,1,1724.9023845745671,,1,0.0288122128347054,,1,2.8812212834705404,,1,1724.9023845745671,,1,84.37961916329856,,1,63.78661387942631,,1,0.0,,1,0.4860032225278769,,1,0.0,,1,0.4860032225278769,,1,0.0285366708932812,,1,0.0285366708932812,,1,0.2100486755371093,,1,2.951463626822367,,1,5.00070049845454,,1,0.4891608600831709,,1,0.4527183335892708,,1,465.5475328261715,,1,1.6443420028686524,,1,,,preference,,,,,,,10.0,0.55,0.001
10,,0.0205895410694046,,1,2.0589541069404618,,1,1232.6352263069812,,1,0.0205895410694046,,1,2.0589541069404618,,1,1232.6352263069812,,1,66.35799668741407,,1,54.49014920794501,,1,0.0,,1,0.441624842653097,,1,0.0,,1,0.441624842653097,,1,0.0115471906740385,,1,0.0115471906740385,,1,0.1908686161041259,,1,1.9547632660322805,,1,3.980390268452908,,1,0.3910841486859384,,1,0.4047623777284286,,1,465.5475328261715,,1,1.6443420028686524,,1,,,preference,,,,,,,10.0,0.55,0.002
10,,0.0004767227526662,,1,0.0476722752666265,,1,28.53998814920943,,1,0.0004767227526662,,1,0.0476722752666265,,1,28.53998814920943,,1,7.2727321341687725,,1,7.309967165916477,,1,0.0,,1,0.0932971513475379,,1,0.0,,1,0.0932971513475379,,1,0.0001237013557766,,1,0.0001237013557766,,1,0.0403227806091308,,1,0.0041996771595957,,1,0.0441687502512317,,1,0.0044159973753066,,1,0.1353437458812973,,1,465.5475328261715,,1,1.6443420028686524,,1,,,preference,,,,,,,10.0,0.55,0.024
10,,0.5531559929565711,,1,55.315599295657115,,1,33115.821293087356,,1,0.5531559929565711,,1,55.315599295657115,,1,33115.821293087356,,1,794.4593058040581,,1,278.2483999213595,,1,0.0,,1,0.9910054915968126,,1,0.0,,1,0.9910054915968126,,1,0.4484602166012763,,1,0.4484602166012763,,1,0.4283087253570556,,1,29.540982078652917,,1,14.861674597048664,,1,1.3952275906490952,,1,0.7811883811720477,,1,465.5475328261715,,1,1.6443420028686524,,1,,,preference,,,,,,,10.0,0.833,0.001
10,,0.2568126103129692,,1,25.68126103129692,,1,15374.615148756551,,1,0.2568126103129692,,1,25.68126103129692,,1,15374.615148756551,,1,403.7989346211656,,1,221.78712733939585,,1,0.0,,1,0.905214020615455,,1,0.0,,1,0.905214020615455,,1,0.1024185634867045,,1,0.1024185634867045,,1,0.3912301063537597,,1,21.50756677639484,,1,12.541869509664242,,1,1.18855929031505,,1,0.7276084266508107,,1,465.5475328261715,,1,1.6443420028686524,,1,,,preference,,,,,,,10.0,0.833,0.002
10,,0.0014992173140609,,1,0.1499217314060956,,1,89.75372821431756,,1,0.0014992173140609,,1,0.1499217314060956,,1,89.75372821431756,,1,13.807646523935396,,1,13.062378405299704,,1,0.0,,1,0.1545414647466922,,1,0.0,,1,0.1545414647466922,,1,0.0003225087921026,,1,0.0003225087921026,,1,0.0667922496795654,,1,0.2451198607848628,,1,1.6555486228204033,,1,0.1643342626279853,,1,0.1837171898660527,,1,465.5475328261715,,1,1.6443420028686524,,1,,,preference,,,,,,,10.0,0.833,0.024
10,,8.731149137020111e-09,,1,8.731149137020111e-07,,1,0.0005227082020018,,1,8.731149137020111e-09,,1,8.731149137020111e-07,,1,0.0005227082020018,,1,9.867248711534976e-06,,1,200771.22651130773,,1,0.0,,1,1.2594340394044328,,1,0.0,,1,1.2594340394044328,,1,,,0,,,0,0.5443224906921387,,1,9152.017393164557,,1,19.9261873198996,,1,1.8336716478219992,,1,0.6048807576671582,,1,465.5475328261715,,1,1.6443420028686524,,1,,,preference,,,,,,,10.0,1.86,0.001
10,,21.393740098030992,,1,2139.3740098030994,,1,1280780.2552954974,,1,21.393740098030992,,1,2139.3740098030994,,1,1280780.2552954974,,1,30489.24091755941,,1,283.9024181858401,,1,0.0,,1,0.9987118411928956,,1,0.0,,1,0.9987118411928956,,1,1.0317667447281167,,1,1.0317667447281167,,1,0.4316394329071045,,1,17.22586397373118,,1,7.614018562155923,,1,0.7365063368784952,,1,0.8202960948750717,,1,465.5475328261715,,1,1.6443420028686524,,1,,,preference,,,,,,,10.0,1.86,0.002
10,,0.0064912597432526,,1,0.649125974325268,,1,388.61261626328405,,1,0.0064912597432526,,1,0.649125974325268,,1,388.61261626328405,,1,31.198439733949925,,1,30.02468795238012,,1,0.0,,1,0.2961394108452284,,1,0.0,,1,0.2961394108452284,,1,0.001053063041982,,1,0.001053063041982,,1,0.1279902458190918,,1,0.9067331571477092,,1,3.184859096377384,,1,0.3140114072941902,,1,0.2785300953923468,,1,465.5475328261715,,1,1.6443420028686524,,1,,,preference,,,,,,,10.0,1.86,0.024
10,,0.0340280403843826,,1,3.4028040384382647,,1,2037.158629160232,,1,0.0340280403843826,,1,3.4028040384382647,,1,2037.158629160232,,1,91.7578626928552,,1,73.48665201714452,,1,0.0,,1,0.5278296059590109,,1,0.0,,1,0.5278296059590109,,1,0.0334595771420076,,1,0.0334595771420076,,1,0.228126049041748,,1,1.6676627621262623,,1,2.6499717175609927,,1,0.2618891516197097,,1,0.4603440561440609,,1,465.5475328261715,,1,1.6443420028686524,,1,,,preference,,,,,,,15.0,0.55,0.001
10,,0.0236867204832346,,1,2.368672048323463,,1,1418.0542424380717,,1,0.0236867204832346,,1,2.368672048323463,,1,1418.0542424380717,,1,72.56918314157201,,1,59.17544071955077,,1,0.0,,1,0.4645717487351852,,1,0.0,,1,0.4645717487351852,,1,0.0132173802933177,,1,0.0132173802933177,,1,0.2007861137390136,,1,1.529162006527244,,1,2.916598411933211,,1,0.287901142428737,,1,0.41176735976322,,1,465.5475328261715,,1,1.6443420028686524,,1,,,preference,,,,,,,15.0,0.55,0.002
10,,0.0004617414703514,,1,0.0461741470351418,,1,27.643102868751697,,1,0.0004617414703514,,1,0.0461741470351418,,1,27.643102868751697,,1,6.928315631137494,,1,7.446426891244536,,1,0.0,,1,0.0948574209776675,,1,0.0,,1,0.0948574209776675,,1,0.0001197806904638,,1,0.0001197806904638,,1,0.04099702835083,,1,0.0530732999450904,,1,0.550699454309595,,1,0.0549339480687693,,1,0.136147454686845,,1,465.5475328261715,,1,1.6443420028686524,,1,,,preference,,,,,,,15.0,0.55,0.024
10,,0.6895854654867282,,1,68.95854654867281,,1,41283.45228497207,,1,0.6895854654867282,,1,68.95854654867281,,1,41283.45228497207,,1,982.1000760618916,,1,284.4005640820094,,1,0.0,,1,0.9993841334383772,,1,0.0,,1,0.9993841334383772,,1,0.5282889483004993,,1,0.5282889483004993,,1,0.4319300651550293,,1,30.72763427558715,,1,14.83458613997265,,1,1.3928360777155424,,1,0.7928757024150052,,1,465.5475328261715,,1,1.6443420028686524,,1,,,preference,,,,,,,15.0,0.833,0.001
10,,0.3090094766614125,,1,30.90094766614125,,1,18499.48791532517,,1,0.3090094766614125,,1,30.90094766614125,,1,18499.48791532517,,1,468.4657952324225,,1,242.5686482703692,,1,0.0,,1,0.9388452374169995,,1,0.0,,1,0.9388452374169995,,1,0.1198688857462997,,1,0.1198688857462997,,1,0.4057652950286865,,1,20.94869927549809,,1,11.558685515125829,,1,1.099809867039303,,1,0.7386151084888305,,1,465.5475328261715,,1,1.6443420028686524,,1,,,preference,,,,,,,15.0,0.833,0.002
10,,0.0016427539901753,,1,0.1642753990175326,,1,98.3468465674264,,1,0.0016427539901753,,1,0.1642753990175326,,1,98.3468465674264,,1,14.31037814962415,,1,13.96425954103274,,1,0.0,,1,0.1633885114999003,,1,0.0,,1,0.1633885114999003,,1,0.000353206156473,,1,0.000353206156473,,1,0.0706160068511962,,1,0.2233284543887652,,1,1.4543681731092382,,1,0.1444936591926016,,1,0.1861751286447081,,1,465.5475328261715,,1,1.6443420028686524,,1,,,preference,,,,,,,15.0,0.833,0.024
10,,8.731149137020111e-09,,1,8.731149137020111e-07,,1,0.0005227082020018,,1,8.731149137020111e-09,,1,8.731149137020111e-07,,1,0.0005227082020018,,1,0.0002067966465341,,1,4.522070994871609,,1,0.0,,1,0.0600935707171755,,1,0.0,,1,0.0600935707171755,,1,,,0,,,0,0.0259723663330078,,1,-124971.0699443722,,1,-99.97671873575266,,1,-56.67878225279585,,1,0.4110969044773742,,1,465.5475328261715,,1,1.6443420028686524,,1,,,preference,,,,,,,15.0,1.86,0.001
10,,23.965576253782228,,1,2396.557625378223,,1,1434748.5167143797,,1,23.965576253782228,,1,2396.557625378223,,1,1434748.5167143797,,1,22740.327377911293,,1,362584.0415395921,,1,0.0,,1,1.5,,1,0.0,,1,1.5,,1,1.0993218606005826,,1,1.0993218606005826,,1,0.64829421043396,,1,22.00242409937715,,1,10.194552636684834,,1,0.9755000626192168,,1,0.8178282710978484,,1,465.5475328261715,,1,1.6443420028686524,,1,,,preference,,,,,,,15.0,1.86,0.002
10,,0.007580363654939,,1,0.7580363654939007,,1,453.8140620909504,,1,0.007580363654939,,1,0.7580363654939007,,1,453.8140620909504,,1,35.15987037535759,,1,31.55510331373707,,1,0.0,,1,0.3068618302355101,,1,0.0,,1,0.3068618302355101,,1,0.0012288865421201,,1,0.0012288865421201,,1,0.1326246261596679,,1,0.6925525218132726,,1,2.322424252949556,,1,0.2298503905016069,,1,0.2836837457237207,,1,465.5475328261715,,1,1.6443420028686524,,1,,,preference,,,,,,,15.0,1.86,0.024
15,,0.0330918974526993,,1,3.309189745269936,,1,1981.114507022619,,1,0.0330918974526993,,1,3.309189745269936,,1,1981.114507022619,,1,103.20171695589754,,1,57.475423977810095,,1,0.0,,1,0.4563886578312777,,1,0.0,,1,0.4563886578312777,,1,0.0327518738014092,,1,0.0327518738014092,,1,0.2977886199951172,,1,2.828359009257568,,1,5.10123786201098,,1,0.3322431733104647,,1,0.4042789335289646,,1,481.5023082111194,,1,1.758894510269165,,1,,,preference,,,,,,,3.0,0.55,0.001
15,,0.0235401241297527,,1,2.3540124129752704,,1,1409.277950205969,,1,0.0235401241297527,,1,2.3540124129752704,,1,1409.277950205969,,1,83.3326038100236,,1,46.985224343965946,,1,0.0,,1,0.402062799466009,,1,0.0,,1,0.402062799466009,,1,0.0132036275047742,,1,0.0132036275047742,,1,0.2623417377471924,,1,2.120439308350221,,1,4.580843851305301,,1,0.2990476693762733,,1,0.36338237159574,,1,481.5023082111194,,1,1.758894510269165,,1,,,preference,,,,,,,3.0,0.55,0.002
15,,0.0006131494882161,,1,0.0613149488216102,,1,36.70745528613768,,1,0.0006131494882161,,1,0.0613149488216102,,1,36.70745528613768,,1,9.507430243894508,,1,7.178775732902187,,1,0.0,,1,0.0917916798998498,,1,0.0,,1,0.0917916798998498,,1,0.0001591525138748,,1,0.0001591525138748,,1,0.0598928928375244,,1,0.0880266435739631,,1,0.920846700927899,,1,0.0611275257451193,,1,0.1275258851273931,,1,481.5023082111194,,1,1.758894510269165,,1,,,preference,,,,,,,3.0,0.55,0.024
15,,0.653920119534582,,1,65.3920119534582,,1,39148.27299025883,,1,0.653920119534582,,1,65.3920119534582,,1,39148.27299025883,,1,957.414241719826,,1,264.82757682655085,,1,0.0,,1,0.9721312675525164,,1,0.0,,1,0.9721312675525164,,1,0.5106054946201652,,1,0.5106054946201652,,1,0.634305477142334,,1,43.45811455955618,,1,25.927971201533524,,1,1.5488042205858976,,1,0.7145572747260069,,1,481.5023082111194,,1,1.758894510269165,,1,,,preference,,,,,,,3.0,0.833,0.001
15,,0.3035812230857407,,1,30.358122308574075,,1,18174.514349758796,,1,0.3035812230857407,,1,30.358122308574075,,1,18174.514349758796,,1,510.8079485292191,,1,188.9246615814048,,1,0.0,,1,0.8458967481023503,,1,0.0,,1,0.8458967481023503,,1,0.1186546759871518,,1,0.1186546759871518,,1,0.5519387722015381,,1,22.03432623013782,,1,14.516853987696065,,1,0.90777432161544,,1,0.6485185531090375,,1,481.5023082111194,,1,1.758894510269165,,1,,,preference,,,,,,,3.0,0.833,0.002
15,,0.0018730839826278,,1,0.1873083982627837,,1,112.13602532643584,,1,0.0018730839826278,,1,0.1873083982627837,,1,112.13602532643584,,1,17.846266972661436,,1,12.545447564936993,,1,0.0,,1,0.1493860211559398,,1,0.0,,1,0.1493860211559398,,1,0.000403056458436,,1,0.000403056458436,,1,0.0974726676940918,,1,0.1961919384724151,,1,1.330541447657001,,1,0.08815666761528,,1,0.1697999998965043,,1,481.5023082111194,,1,1.758894510269165,,1,,,preference,,,,,,,3.0,0.833,0.024
15,,8.731149137020111e-09,,1,8.731149137020111e-07,,1,0.0005227082020018,,1,8.731149137020111e-09,,1,8.731149137020111e-07,,1,0.0005227082020018,,1,1.92215913676263e-05,,1,106.85110057666084,,1,0.0,,1,0.6465202940224257,,1,0.0,,1,0.6465202940224257,,1,,,0,,,0,0.4218475818634033,,1,-86193.61940288707,,1,-99.94591125932068,,1,-39.43703558983279,,1,0.5181969753937654,,1,481.5023082111194,,1,1.758894510269165,,1,,,preference,,,,,,,3.0,1.86,0.001
15,,27.243664790617327,,1,2724.3664790617327,,1,1630998.029602279,,1,27.243664790617327,,1,2724.3664790617327,,1,1630998.029602279,,1,38849.44453565231,,1,283.4612278350716,,1,0.0,,1,0.9981155230778276,,1,0.0,,1,0.9981155230778276,,1,1.1867280489506982,,1,1.1867280489506982,,1,0.6512598991394043,,1,33.191988027643674,,1,17.297386329285345,,1,1.0692917444379724,,1,0.7525326957278249,,1,481.5023082111194,,1,1.758894510269165,,1,,,preference,,,,,,,3.0,1.86,0.002
15,,0.0082119181564164,,1,0.821191815641647,,1,491.6233713528579,,1,0.0082119181564164,,1,0.821191815641647,,1,491.6233713528579,,1,43.07432282912886,,1,26.631065682216946,,1,0.0,,1,0.2713477653385438,,1,0.0,,1,0.2713477653385438,,1,0.0013322313282111,,1,0.0013322313282111,,1,0.1770515441894531,,1,0.5367734568134495,,1,1.9458913756785827,,1,0.1285626365588488,,1,0.2515652588166358,,1,481.5023082111194,,1,1.758894510269165,,1,,,preference,,,,,,,3.0,1.86,0.024
15,,0.041246989469676,,1,4.124698946967607,,1,2469.3358646534434,,1,0.041246989469676,,1,4.124698946967607,,1,2469.3358646534434,,1,118.67717316140764,,1,65.72108683207236,,1,0.0,,1,0.4946809183545965,,1,0.0,,1,0.4946809183545965,,1,0.0403891390457893,,1,0.0403891390457893,,1,0.3227741718292236,,1,4.901318124278937,,1,8.26827507347245,,1,0.5310181934815805,,1,0.4218325597518223,,1,481.5023082111194,,1,1.758894510269165,,1,,,preference,,,,,,,10.0,0.55,0.001
15,,0.0289475814575896,,1,2.8947581457589684,,1,1733.0065056203623,,1,0.0289475814575896,,1,2.8947581457589684,,1,1733.0065056203623,,1,94.48855742009653,,1,53.38908030464004,,1,0.0,,1,0.4360468582924938,,1,0.0,,1,0.4360468582924938,,1,0.0161091951464236,,1,0.0161091951464236,,1,0.2845158576965332,,1,0.9863209725627868,,1,1.9387223789285233,,1,0.1280932078661312,,1,0.3750228991717179,,1,481.5023082111194,,1,1.758894510269165,,1,,,preference,,,,,,,10.0,0.55,0.002
15,,0.0006583345567747,,1,0.0658334556774783,,1,39.412552355605115,,1,0.0006583345567747,,1,0.0658334556774783,,1,39.412552355605115,,1,9.807524774854176,,1,7.5063233575727,,1,0.0,,1,0.0955404613459837,,1,0.0,,1,0.0955404613459837,,1,0.0001708044745782,,1,0.0001708044745782,,1,0.0623390674591064,,1,0.2538329395163785,,1,2.6526611399532993,,1,0.1746916186286862,,1,0.1298442094014526,,1,481.5023082111194,,1,1.758894510269165,,1,,,preference,,,,,,,10.0,0.55,0.024
15,,0.903561527453374,,1,90.3561527453374,,1,54093.56935739499,,1,0.903561527453374,,1,90.3561527453374,,1,54093.56935739499,,1,1294.0952976278218,,1,280.2743700613778,,1,0.0,,1,0.99378300948906,,1,0.0,,1,0.99378300948906,,1,0.6418695269536983,,1,0.6418695269536983,,1,0.6484329700469971,,1,41.883082158694975,,1,23.348863598493057,,1,1.4088077606450922,,1,0.7253686962944429,,1,481.5023082111194,,1,1.758894510269165,,1,,,preference,,,,,,,10.0,0.833,0.001
15,,0.3926144662838493,,1,39.26144662838493,,1,23504.672584389053,,1,0.3926144662838493,,1,39.26144662838493,,1,23504.672584389053,,1,626.401711164886,,1,214.12036343899172,,1,0.0,,1,0.8920998323960431,,1,0.0,,1,0.8920998323960431,,1,0.1467533292251168,,1,0.1467533292251168,,1,0.5820856094360352,,1,27.6950778094764,,1,17.74774897635256,,1,1.0951158366345304,,1,0.6670070665085093,,1,481.5023082111194,,1,1.758894510269165,,1,,,preference,,,,,,,10.0,0.833,0.002
15,,0.0021958259105462,,1,0.2195825910546231,,1,131.45763468224573,,1,0.0021958259105462,,1,0.2195825910546231,,1,131.45763468224573,,1,20.101247251158785,,1,13.157180028730089,,1,0.0,,1,0.1554801659421307,,1,0.0,,1,0.1554801659421307,,1,0.0004721581164384,,1,0.0004721581164384,,1,0.1014492511749267,,1,0.1280051055460411,,1,0.8316671966151155,,1,0.0552304397821945,,1,0.1736692080026155,,1,481.5023082111194,,1,1.758894510269165,,1,,,preference,,,,,,,10.0,0.833,0.024
15,,8.731149137020111e-09,,1,8.731149137020111e-07,,1,0.0005227082020018,,1,8.731149137020111e-09,,1,8.731149137020111e-07,,1,0.0005227082020018,,1,8.311234117872314e-06,,1,358396.08701477805,,1,0.0,,1,1.4952230590946272,,1,0.0,,1,1.4952230590946272,,1,,,0,,,0,0.9756171703338624,,1,7327.623054125594,,1,17.097041254671836,,1,1.0577740724757811,,1,0.667213828896994,,1,481.5023082111194,,1,1.758894510269165,,1,,,preference,,,,,,,10.0,1.86,0.001
15,,42.1555276949361,,1,4215.55276949361,,1,2523727.374261497,,1,42.1555276949361,,1,4215.55276949361,,1,2523727.374261497,,1,60426.161528922144,,1,279.6691005937181,,1,0.0,,1,0.9929551174849226,,1,0.0,,1,0.9929551174849226,,1,1.5099846835861683,,1,1.5099846835861683,,1,0.6478927135467529,,1,33.4087542061346,,1,17.476951228886463,,1,1.0795991890900414,,1,0.7537429467156092,,1,481.5023082111194,,1,1.758894510269165,,1,,,preference,,,,,,,10.0,1.86,0.002
