sample_index,RA,EIS,PRTP,growth,terminal_rho,terminal_beta_5yr,terminal_growth_5yr,terminal_multiplier,terminal_margin,terminal_admissible
1932,9.35130634648997,0.7367845595087611,0.013166287955294839,0.014986907164013628,-0.35724885530545514,0.9358793975561027,1.0772145243824272,0.911339014123737,0.08866098587626303,True
1933,6.213005645639061,0.7424455438094419,0.013206552297319082,0.019200927901909883,-0.34690013070731385,0.9356884864998223,1.0997628671932738,0.9053252621653191,0.09467473783468094,True
1934,6.372799551086176,1.0574188398173208,0.004417501247735715,0.015370229480858956,0.05430094268723307,0.9781067767912103,1.0792501780990074,0.9821658525939946,0.01783414740600542,True
1935,12.755484915485642,1.0599911344157575,0.006566112214023341,0.012983849596786359,0.0565958831804978,0.9675977556053292,1.0666270821722563,0.9711364400937962,0.028863559906203817,True
1936,11.250348411246772,1.0836878687890767,0.0056479875310144435,0.022672831761785785,0.07722506747500124,0.9720772633640145,1.1186226104226673,0.9805288558739725,0.019471144126027462,True
1937,4.187846947233421,0.8738611479068437,0.006691882663068128,0.012847144054035227,-0.14434656168808546,0.9669854129222027,1.065907552026609,0.9581173454714631,0.0418826545285369,True
1938,4.884765889457289,0.7601860060013321,0.00121516252013234,0.011992218294146978,-0.3154675199299153,0.9939389356664089,1.0614165745310573,0.9754242625031567,0.024575737496843275,True
1939,10.71198133146532,0.7235733875526994,0.004900641540058288,0.017306431900478658,-0.3820298219953091,0.9757357811036718,1.089579570386696,0.9442743669537581,0.055725633046241896,True
1940,6.763195198358446,1.3680438920216431,0.00769996685335003,0.01164367354699073,0.2690293010100443,0.9620885129067849,1.05958999711472,0.9771873752104996,0.022812624789500413,True
1941,8.049233125173318,0.9403863330894671,0.005464019588519182,0.015108412173195475,-0.0633927406353123,0.9729768302990103,1.0778594504435348,0.96836324154349,0.03163675845651004,True
1942,4.353851961782503,1.1559049574978817,0.0030934022033363776,0.0198502955424376,0.13487696932744353,0.9846283848008919,1.1032708164001224,0.9977671189533389,0.0022328810466610838,True
1943,5.8806360829523525,1.2077368415324734,0.0029339069305148752,0.01121889989882818,0.17200505473434113,0.9854162912713189,1.0573673365538274,0.9949166835365889,0.005083316463411092,True
1944,10.777685746105956,1.2414210318293215,0.0077128081727296915,0.016092494664362977,0.19447151742996538,0.9620262627520976,1.0830941680428603,0.9770763920847835,0.022923607915216526,True
1945,13.16616719016516,0.9967771588953285,0.00352115069626155,0.02246238170240219,-0.0032332613923891085,0.9825177957390755,1.117472108921566,0.9821650218183611,0.017834978181638927,True
1946,10.580904512414351,0.8590061688353368,0.0028012781832269197,0.012264412202931617,-0.16413599375639687,0.9860718611654146,1.062844780098098,0.976256439795202,0.023743560204797953,True
1947,5.278102051089521,0.6199486845190567,0.011298081261160858,0.014727616591435065,-0.6130367318639915,0.9447717197591353,1.0758392903852185,0.9033677076741772,0.09663229232582282,True
1948,8.373667176349812,0.8412393025052406,0.011114199080435797,0.01733865147466473,-0.18872239685184033,0.9456506060716517,1.0897521241643582,0.9304351903486743,0.06956480965132572,True
1949,6.477614433599121,1.0276058234131287,0.005384860058651861,0.013323983685769375,0.026864214647439044,0.9733641096520959,1.0684190157171474,0.9750961673722629,0.0249038326277371,True
1950,4.9138474891646196,1.195769151548399,0.01002260350451464,0.020004514313402055,0.16371818197090793,0.9508814906760791,1.104105235606298,0.9664246297161293,0.0335753702838707,True
1951,8.020601821280609,1.4008852399368348,0.006994133472286828,0.016780402646786572,0.2861656533371074,0.9655151022334874,1.0867654807149552,0.9887805299977124,0.011219470002287624,True
1952,6.828381724645492,0.655430390687137,0.012179123766215863,0.010346012419333387,-0.5257150327613351,0.9405697360457338,1.052811593601694,0.9154632680185871,0.08453673198141287,True
1953,8.482043735979678,0.7840924919315356,0.006115476525858142,0.015579121255351155,-0.2753597442778686,0.9697943277566694,1.080360803856096,0.9493713863495338,0.050628613650466225,True
1954,3.598914278429678,1.1214116060701131,0.0030333222070525077,0.014145814235979692,0.10826676432892401,0.9849251207265953,1.0727586189071456,0.9924429901560456,0.007557009843954354,True
1955,12.14885820679968,0.7815430106481037,0.006403644674571806,0.014252124892869958,-0.27952011133813137,0.9683892257541606,1.0733210113396554,0.9494244221398722,0.050575577860127785,True
1956,5.395853097564813,1.3016740435578127,0.006601820216878483,0.02009745346529064,0.23175851516041546,0.9674238713633497,1.1046083378191116,0.9899897426871638,0.010010257312836224,True
1957,4.997696451931898,0.8798429931791343,0.006019006427262411,0.01578694048661387,-0.13656641895470778,0.9702650782099671,1.081466634280163,0.959942787391968,0.04005721260803197,True
1958,3.9455045388995194,1.719037274900617,0.01521393803727979,0.017677651823145867,0.41827904804576554,0.9262100012062999,1.0915689854124346,0.9607833774821345,0.03921662251786551,True
1959,7.728955883134469,0.8077717740247334,0.014244980474054628,0.015578536098143468,-0.23797343774156277,0.9307755917730917,1.0803576914438306,0.9138118729215472,0.0861881270784528,True
1960,7.048849895796685,0.8356005094244906,0.010130451650776796,0.010362377086264592,-0.19674412440071087,0.9503636583239978,1.0528968587929477,0.9407745063155025,0.05922549368449748,True
1961,6.9151822474523215,0.856206885469505,0.016061931348160505,0.022869118554616992,-0.16794202075546893,0.9222290938832838,1.1196965371988628,0.9048837922267989,0.09511620777320107,True
1962,4.278574106843797,0.612545102949259,0.006622848138660006,0.01617113822280738,-0.6325328456390196,0.9673214851666324,1.0835133797103553,0.9194688245254538,0.08053117547454625,True
1963,10.122081817352312,0.7688887317648394,0.01087525668527988,0.019710979405877623,-0.3005783004579716,0.9467936361441255,1.102517463476811,0.9194226014003615,0.08057739859963853,True
1964,6.276696674130117,0.755154285100913,0.012558952910817132,0.021191952334457847,-0.324232702812999,0.9387628236080279,1.1105469356457074,0.9073844335306843,0.09261556646931568,True
1965,7.250703120919741,1.2596379693717594,0.012992499972354084,0.015335338982509683,0.20612110438466147,0.9367037608022633,1.0790647630273151,0.951511525798611,0.04848847420138902,True
1966,5.7044423184111,1.173671356551302,0.0014385040211331948,0.019574013267844588,0.14797273153331036,0.992828143087051,1.1017772194207018,1.0071700719101986,-0.007170071910198583,False
1967,5.833085868836362,1.1121023940158004,0.007967902951617613,0.01776448276434288,0.10080222344544976,0.9607903215169694,1.0920347426081884,0.9693551886753006,0.030644811324699428,True
1968,10.839141717207411,1.0853149665557262,0.014592139715949517,0.012666650077908875,0.0786084861857893,0.9291377617485166,1.0649581425521153,0.9337458408770364,0.06625415912296362,True
1969,7.194300584636866,0.7335263681479134,0.0036882974129706096,0.010687321860435176,-0.3632775090620233,0.9816940474988779,1.0545910700927834,0.9629200442123665,0.037079955787633456,True
1970,7.506564146719991,0.7889040503558029,0.006655107244331521,0.022368205579933756,-0.26758127246144947,0.9671644305207355,1.1169575677155317,0.9389589403532415,0.061041059646758544,True
1971,4.311017042302305,0.6079957270299976,0.006984903361572694,0.01840155830951782,-0.6447484012509541,0.965559975971219,1.0954568513170504,0.9104377658987262,0.08956223410127384,True
1972,7.748059390301395,0.9069914378456733,0.002619839955727251,0.011839555442081684,-0.10254624054141548,0.9869692562563953,1.0606162225244524,0.9810309766652309,0.01896902333476913,True
1973,4.299521677491549,0.6801553731731954,0.002919218311549578,0.01156146731882629,-0.4702522974046388,0.9854888783896693,1.0591595553287807,0.9592097336096611,0.04079026639033889,True
1974,4.80432574688331,1.1269094912719735,0.008259492291314422,0.01757099363241671,0.11261728848226071,0.9593791193427659,1.0909970932642594,0.9688350731194836,0.03116492688051642,True
1975,6.078895910626681,0.8079637818786063,0.004891324606259635,0.018288911614723975,-0.23767924061507806,0.9757814601398107,1.094851135934792,0.9549896797115017,0.04501032028849827,True
1976,7.967764893653961,1.2430264948081593,0.007180214495114233,0.01089415088001746,0.19551191854978633,0.9646107938030783,1.0556705796683774,0.9748823406646214,0.025117659335378573,True
1977,3.5816084653949076,0.9726541416179983,0.008256209564710574,0.020484646924622343,-0.028114678395870563,0.9593949974892318,1.1067062840652861,0.9566641367891306,0.04333586321086935,True
1978,6.312124977759779,0.9889654555801637,0.003324884193743597,0.020671014145108437,-0.01115766416063857,0.9834857606298197,1.1077172209917647,0.9823638071591718,0.01763619284082818,True
1979,8.10418989480909,0.6797951959593714,0.005297766107277174,0.014649684112387531,-0.47103128404538763,0.9737903497670164,1.0754262241392325,0.9410008272519254,0.058999172748074646,True
1980,7.338678671492572,1.271242436649668,0.008332778233001534,0.016774460924929735,0.21336798460293815,0.9590246989511971,1.0867337276307802,0.9761966547743015,0.02380334522569849,True
1981,9.514024560166998,0.6349857183728804,0.004334239082469725,0.024690068332946055,-0.5748385689089994,0.9785158484208119,1.1296987141670531,0.912268961772804,0.08773103822719597,True
1982,11.035400880354947,0.7641766449723274,0.006307579751772174,0.019355084878196455,-0.30859796171369824,0.9688574552627859,1.1005948297973742,0.9406189709252003,0.059381029074799696,True
1983,4.3703035620177975,0.647586702700127,0.002426481053874475,0.022873829461441047,-0.5441947708785217,0.9879263301403218,1.119722321703201,0.9289641885917692,0.07103581140823079,True
1984,9.96319133434017,0.8458296962327113,0.003845331164696884,0.013733405715834576,-0.18227109364208482,0.980920642393898,1.0705791733417807,0.9688024413365508,0.0311975586634492,True
1985,4.606486670887245,1.197613020814439,0.00946952580302989,0.013147610881481708,0.16500573839791088,0.953540638797812,1.0674895278385355,0.9638720068492923,0.03612799315070769,True
1986,9.039644118011866,1.107494796177428,0.0024369617898283742,0.012589821292693766,0.09706122010545915,0.9878744343289022,1.0645542237185495,0.9938908327357256,0.006109167264274351,True
1987,5.21144869738035,1.2258120906761047,0.010543907338695792,0.013291120760061855,0.1842142791653789,0.9483805427124999,1.0682457784406396,0.9599846238968707,0.04001537610312933,True
1988,10.54039193620152,1.2077849440473656,0.01175294045943854,0.013981172838619079,0.17203803133285034,0.9426004744488824,1.0718881171606918,0.9539256071844012,0.046074392815598775,True
1989,7.532079909819437,0.8488048539302296,0.009064957203312397,0.020993284528621065,-0.1781270987903638,0.9554895331875917,1.109467099018156,0.9379719085625373,0.062028091437462685,True
1990,3.458428289530519,1.0588333936589331,0.016315731082536786,0.013754105831704116,0.05556435413849847,0.9210402955803044,1.0706884822482208,0.9245424230134842,0.07545757698651578,True
1991,3.880614547045884,0.9782807782299305,0.006165498450825624,0.012511818611687684,-0.022201419319888505,0.9695503049597068,1.0641442586495484,0.9682129737128361,0.0317870262871639,True
1992,7.768505116087635,1.0516137650245228,0.010155341574286063,0.014360685383094807,0.04908053388148559,0.950244181523929,1.073895548964293,0.9535749912521254,0.046425008747874585,True
1993,10.5220372796346,0.6774359485861245,0.004468717149555247,0.018112457134050446,-0.4761543170053173,0.977855218196485,1.0939028567010882,0.9369462007043857,0.06305379929561428,True
1994,8.15975385674383,1.1488948571859403,0.009982238093731352,0.01271040132116712,0.12959833204462046,0.9510753630426642,1.0651882146540916,0.9588912182701751,0.041108781729824906,True
1995,11.390797568386258,0.7219168570512411,0.010510402494532722,0.016804067045171733,-0.3852010660682228,0.9485411233312113,1.0868919527060823,0.9185803155674328,0.0814196844325672,True
1996,3.765231066633043,1.1017587812473844,0.012090952073291347,0.011705385936756477,0.0923603087893482,0.9409895815562432,1.0599132226284294,0.9460602353644096,0.05393976463559036,True
1997,5.863462428525785,1.225291826863069,0.009502855644386823,0.02284860583797907,0.18386789328371667,0.9533802236448723,1.119584269186347,0.9733882672203593,0.026611732779640684,True
1998,9.256638651557962,1.0022252992526999,0.010726193505008232,0.01045205151880676,0.0022203582910540476,0.9475072701707221,1.0533641895845571,0.9476166513024956,0.052383348697504384,True
1999,4.66556664985974,0.7134834023958642,0.0031973748802152356,0.017947993881071263,-0.4015742996151255,0.9841150313081812,1.0930196109111996,0.9495850566346493,0.050414943365350684,True
2000,5.445565471289841,1.3674373217305953,0.002709370292253623,0.014230778043559175,0.26870505572100045,0.9865263567954168,1.0732080657667755,1.0054341201952333,-0.005434120195233261,False
2001,4.814065291827228,1.0937092425428876,0.012003111433783627,0.014127690531243726,0.08568021453765207,0.9414079997655389,1.0726627664897899,0.9470828633452507,0.052917136654749286,True
2002,5.856516504696713,1.2384179520729408,0.014814311765371492,0.015602534384185572,0.19251816535270827,0.9280908075558618,1.0804853426166354,0.9420256240600473,0.057974375939952694,True
2003,10.37688120155084,0.8142705894857984,0.014722861796756056,0.01757361040683131,-0.2280929864254182,0.9285216381827839,1.0910111213172469,0.9102558083525285,0.0897441916474715,True
2004,9.987259584218139,0.6824990030408464,0.015294935121815113,0.012981997530481576,-0.4652036054917894,0.9258291673730674,1.066617331489381,0.8984649512472782,0.10153504875272179,True
2005,11.446086501765532,0.6462742729024042,0.0018909845990152429,0.016080831552168637,-0.547330664284408,0.9905807676781117,1.083032008550133,0.9482648451587325,0.05173515484126745,True
2006,8.069345478379887,0.941588040517771,0.0093128688895139,0.01675820763613666,-0.06203557922221359,0.9542949113548325,1.0866468724179825,0.9493882252370291,0.05061177476297085,True
2007,11.808728920506814,1.4001136316316272,0.006201780264581953,0.0195467671251162,0.2857722563313332,0.969373341515484,1.101630012966739,0.9965606298825705,0.003439370117429452,True
2008,9.340960552708339,0.8756805079005363,0.010427756560360263,0.01338478780449652,-0.14196900693555747,0.9489373183185281,1.0687396045638986,0.9400232834127351,0.05997671658726489,True
2009,7.74001270973528,0.9362249663940877,0.008832941762897967,0.01338573672240265,-0.06811934726708335,0.9566086386327393,1.0687446083297885,0.9522860550410032,0.047713944958996835,True
2010,5.216177738991171,0.7642493953098013,0.010194379457043122,0.012415451661262282,-0.3084733938122819,0.9500568157854109,1.063637949406113,0.9321469783905735,0.06785302160942652,True
2011,7.10075434692019,1.109972945085838,0.00568791202231582,0.014583626902713543,0.09907714018861369,0.9718821283747574,1.0750761998528415,0.9788778621871946,0.021122137812805364,True
2012,4.438394362755151,0.8630890121280956,0.005378821493234957,0.020525560706867833,-0.1586290474655987,0.9733936577354969,1.1069281549721048,0.9578332047165228,0.04216679528347722,True
2013,10.714659538501936,0.682516816930116,0.01102358217297926,0.017959745679989286,-0.4651653632475867,0.9460839606594039,1.0930827047202212,0.9077152512030419,0.09228474879695814,True
2014,3.4433984810552247,0.8204782033476897,0.0037667805087319905,0.022906998833378128,-0.2188014208297442,0.9813074503614253,1.119903883172069,0.957291666012335,0.04270833398766505,True
2015,7.077793642436575,1.001625749389052,0.0038487463332846656,0.02027661476491132,0.0016231106179563914,0.9809038278042569,1.1055786989986176,0.9810636397063114,0.018936360293688614,True
2016,7.583720283987772,0.8171230213671428,0.005629517992724838,0.018565315270096413,-0.22380593111534486,0.9721675457036081,1.0963378711020388,0.9523603839812967,0.04763961601870326,True
2017,11.593198376906068,1.133178212909321,0.00962855054418529,0.012364257911038987,0.11752627379536307,0.9527754534953801,1.063369057278363,0.9596804177155636,0.04031958228443644,True
2018,6.106425265891143,0.6208799577722683,0.0020481529556867543,0.011291758404762984,-0.6106172980490836,0.9898010986962228,1.0577483089941495,0.9564442336332571,0.043555766366742854,True
2019,13.425198382932969,0.6176484395939497,0.007994048989802147,0.020578988979516967,-0.61904399962123,0.9606637150474283,1.1072179441473793,0.9019638726595235,0.09803612734047651,True
2020,7.950553311972566,1.1575251774527793,0.011966822979428105,0.01367665745513809,0.13608790592307052,0.9415808988466433,1.0702795546049177,0.9503243469614464,0.04967565303855359,True
2021,8.624028567746748,1.0212442957991759,0.003482018013581427,0.016561598426003056,0.020802364220356417,0.9827107329855478,1.0855966612014671,0.9843911225071308,0.015608877492869211,True
2022,9.307824027528504,0.9407140908736744,0.003056251511510008,0.01637805310614095,-0.06302223991485523,0.9848118641369713,1.084616965301569,0.9797833943333464,0.02021660566665362,True
2023,6.0419135811377185,0.8299076786248346,0.006407360986619138,0.015702880380257536,-0.20495330475434348,0.9683711157359134,1.0810192316214724,0.9530321590262908,0.04696784097370921,True
2024,10.866882197523339,0.8891873218770975,0.007732735514968512,0.01500906755312924,-0.12462242251607236,0.9619296684557284,1.077332124596068,0.9530415452850206,0.04695845471497939,True
2025,9.443621058423094,0.8575360893378065,0.008198476544368588,0.016265366533564796,-0.16613167939346418,0.9596742793994401,1.08401583725981,0.9468982800085969,0.05310171999140312,True
2026,3.4857051892987156,0.9600563209981076,0.00648776711899816,0.02078431523609412,-0.041605558057641545,0.9679793536997462,1.108332176422344,0.9638458379991434,0.03615416200085664,True
2027,5.057148969309851,1.0848291858325592,0.00522480239129708,0.016461128615702803,0.07819589198041021,0.9741475510701418,1.0850603034758346,0.9803859765747351,0.01961402342526486,True
2028,6.83330182338349,0.6725802006729209,0.006442568205209695,0.014981809162317143,-0.48681153414788825,0.9681995603311685,1.0771874718841714,0.9337811589102533,0.06621884108974674,True
2029,5.315369237852,1.3764492681913996,0.006877806573832305,0.018449605778675306,0.2734930206952263,0.9660807670435887,1.095715290120219,0.9905365061869993,0.009463493813000712,True
2030,3.943487285883096,1.6183735460762383,0.008614006550259307,0.01477445171968692,0.3820956833949064,0.9576656141304016,1.076087592105809,0.984878673854215,0.015121326145784986,True
2031,5.886010960181768,1.1396180117528134,0.004308653324571935,0.019702030521938613,0.12251299146989703,0.9786415801539056,1.1024690863981546,0.9904079114716106,0.009592088528389442,True
2032,8.169885994402591,0.585429453733332,0.005312524155676265,0.014882319092112614,-0.7081477428628118,0.973718112980032,1.076659637550271,0.9240957637784414,0.07590423622155862,True
2033,4.47272620464685,1.5198056633005739,0.0014519922759130264,0.013603724441088013,0.3420211385261638,0.9927610908462605,1.0698945823283241,1.0159678986112146,-0.015967898611214615,False
2034,4.170303900777514,0.5735301463273121,0.004020938226913865,0.016248031141260943,-0.7435875104450091,0.9800563395105885,1.0839233850355576,0.9230527718620076,0.07694722813799237,True
2035,5.428447013556767,0.8793328524759236,0.0029915548094872485,0.014786404458179596,-0.1372257924679099,0.9851314526283534,1.0761509682410957,0.975259882788073,0.024740117211927037,True
2036,4.581970981957185,0.5906517455098114,0.00926020341717362,0.01362546056968204,-0.693045026281716,0.9545485925347508,1.070009303511164,0.9108170328930001,0.08918296710699991,True
2037,5.7830508255715625,1.6217397575525705,0.0032065527625802052,0.013025972092795468,0.3833782545300991,0.9840697268244142,1.066848866220015,1.008788011607016,-0.008788011607016033,False
2038,9.79775383496628,0.9124403717513082,0.00867357868154826,0.012774668334030856,-0.09596202772202278,0.9573779192959827,1.065526243935244,0.9515646392445916,0.04843536075540844,True
2039,11.048712437512078,1.1604533318348895,0.01795363782447977,0.014829956203021657,0.138267802274464,0.9133977890973801,1.0763819147498936,0.9227411293295195,0.07725887067048054,True
2040,5.270722841007071,1.0861279229654468,0.01594455743995275,0.016222187858904353,0.07929813896165416,0.9227792883760645,1.0837855706803625,0.9286857508657672,0.07131424913423279,True
2041,6.460137586170198,0.5960388857519963,0.003108147983938582,0.01552378448728368,-0.6777428854131615,0.9845555661203088,1.0800665030017225,0.9344786753948271,0.0655213246051729,True
2042,9.469168735514202,1.3950140828710262,0.004145449896564238,0.010109139191743983,0.283161358527695,0.9794438871555806,1.051578026239041,0.9934916689140645,0.006508331085935515,True
2043,13.485324893769715,0.7394368518445869,0.011309752292879244,0.01604574623434421,-0.3523805278373895,0.944715958764944,1.0828450357377186,0.9185879779810934,0.08141202201890663,True
2044,6.30634116036841,0.6572165966427148,0.001001676778453948,0.014023539008701564,-0.5215683917727261,0.9950016396260599,1.0721120640664539,0.9595143468888402,0.040485653111159814,True
2045,3.7930172410678313,1.121256936914089,0.013204396702443317,0.014459497841626034,0.10814375628106343,0.9356987063392597,1.0744187106802008,0.9429903647006813,0.057009635299318684,True
2046,10.078549710162012,1.1483241506788386,0.01674662359593315,0.012751447445250199,0.12916575044699352,0.9190248021754475,1.0654040976542754,0.9265762099049215,0.07342379009507849,True
2047,6.50312459625706,0.6806863118432616,0.0105594038790248,0.019241205010587084,-0.46910549338366203,0.9483062788967721,1.0999801882748972,0.9068485427580565,0.09315145724194351,True
2048,4.57224728610788,1.421892678687886,0.009955793908107705,0.021198742692678376,0.2967120409377212,0.9512023898396686,1.1105838587324204,0.98127010702502,0.018729892974979956,True
2049,8.27504999989377,1.1785931080472491,0.015079136633693473,0.015919818627863083,0.15153075885803458,0.9268440911818276,1.0821741688619246,0.9380019921376415,0.06199800786235854,True
2050,8.234490562661623,0.820729009210459,0.010827781062756177,0.01949191633328868,-0.2184289683655749,0.9470208771101243,1.101333710829614,0.9272636686225924,0.07273633137740765,True
2051,9.195889646773837,1.5437058805448043,0.013766661475792516,0.02430667185606865,0.3522082071443038,0.9330359906893251,1.127586863332102,0.9733433299115053,0.026656670088494705,True
2052,5.315345457724795,0.6573142373846321,0.006335495737231555,0.013409940177175068,-0.5213423703993845,0.9687213714481466,1.0688722425883932,0.9356612341442981,0.06433876585570186,True
2053,5.126518402705531,0.9941878462425637,0.0053877646992274136,0.015280292409624576,-0.005846132377701707,0.9733498968361994,1.078772286371764,0.9729185308375595,0.027081469162440475,True
2054,7.620694489534098,1.623558348736286,0.0023255299711667293,0.016896553994944406,0.3840689490597238,0.9884263054200577,1.0873863528233558,1.0207472364150825,-0.02074723641508247,False
2055,8.228273608394915,0.7616125048185268,0.017197610000318664,0.017651078326391036,-0.31300365169066513,0.9169191004834455,1.0914264781556744,0.892151493682347,0.10784850631765297,True
2056,6.796803117429894,1.0487389215720015,0.012442574700442636,0.014505589370917452,0.0464738368811034,0.9393161593902261,1.0746628116116297,0.9424647892094654,0.057535210790534586,True
2057,5.533969723730356,0.7356775499076189,0.010735121173713252,0.013167199695634848,-0.35929117332120963,0.9474645172024692,1.0675927292988596,0.9254587596918282,0.07454124030817177,True
2058,5.6413001783087395,1.3516057924941642,0.00925528676863177,0.01576767506044134,0.26013930574042166,0.9545722779996065,1.0813640826304285,0.9741958041702815,0.02580419582971849,True
2059,9.272118110002733,0.8775543086882547,0.017055173993960147,0.01733625164533833,-0.13953061377451825,0.9175837313269067,1.0897392709872766,0.9066466462726729,0.09335335372732712,True
2060,6.190105208261,0.7789087951027535,0.0037098035140914944,0.016205226559288712,-0.2838473596489308,0.9815880992300425,1.0836951288538186,0.9594470020509278,0.04055299794907219,True
2061,4.143441806023498,1.319349019001072,0.0031775012489342006,0.019361299525406574,0.2420504463958012,0.9842131385897083,1.1006283798923817,1.0073219789098824,-0.007321978909882398,False
2062,7.419516032716757,1.0589283664210956,0.0034256846577877904,0.01007996974790978,0.05564905832134637,0.982988528538025,1.0514262001963883,0.9857355492144492,0.01426445078555083,True
2063,4.376820138860465,0.8670784261357675,0.00788580278894534,0.013598441554685956,-0.15329821369978314,0.9611879603601584,1.069866701251691,0.9512882579867502,0.04871174201324979,True
2064,8.306529210267295,1.512354793339982,0.01183768213239772,0.016745352004243333,0.3387794951265798,0.9421964062423286,1.0865781777232415,0.9690767263459059,0.030923273654094086,True
2065,9.185215139193737,0.8653341397336075,0.0025554000728839486,0.015573558843420788,-0.15562296006008647,0.9872881336746039,1.080331218047019,0.9754874559573535,0.024512544042646467,True
2066,9.585533163749187,0.7119391389940586,0.004559136842027947,0.01353370746333998,-0.404614446977813,0.9774112275857496,1.0695251063940536,0.9511877088133514,0.04881229118664865,True
2067,8.730821132287822,0.5708199976616293,0.004005533754163544,0.011491998133170988,-0.7518657441864538,0.980132132861928,1.0587959153090678,0.9389211915011347,0.06107880849886527,True
2068,9.588672248783293,1.330614998813832,0.002926315387637288,0.015998438858928696,0.24846781308534516,0.9854538060559285,1.0825929713656732,1.0050779952677946,-0.005077995267794622,False
2069,12.301104766984588,1.0167091455644404,0.013513099425879404,0.016018406167762334,0.016434538468879434,0.9342360322611688,1.082699355967473,0.9354567961256562,0.06454320387434376,True
2070,7.9857942690471075,0.8413194785518924,0.0029822747901735603,0.016487318203765436,-0.18860911400890656,0.9851773008312361,1.0852000960659178,0.9701009290008089,0.02989907099919109,True
2071,8.207922784036716,0.8743344537822506,0.00863132741136096,0.017791024482361313,-0.14372708941542633,0.9575819584524504,1.092177142890746,0.9455232265056861,0.0544767734943139,True
2072,9.738293382065496,0.9184029584519977,0.011343206663036174,0.015996870188719536,-0.08884666670231245,0.944556137533314,1.0825846139409285,0.9379203391154092,0.062079660884590826,True
2073,9.168356095180021,0.8971525458608741,0.014505586417231896,0.01447565677226386,-0.11463764396994192,0.9295458875109326,1.0745042833943177,0.9219199326917975,0.0780800673082025,True
2074,4.703075057885021,0.8404466027868963,0.0044207464155739664,0.018934916680772813,-0.18984358635519416,0.9780908358723717,1.0983284268168858,0.9608297428195474,0.03917025718045264,True
2075,6.347340731803527,1.167094219393717,0.004253919924442018,0.014152606465169712,0.14317114815333354,0.97891059057861,1.072794543327013,0.9888083323022743,0.011191667697725727,True
2076,5.081761291071954,0.9213282465451345,0.008067704618935436,0.013604398315812683,-0.08538949473206192,0.9603071255353629,1.0698981388260873,0.9547828640712442,0.04521713592875576,True
2077,12.26131465079606,0.6736563453100316,0.010213683225400182,0.017478829539545063,-0.48443639989730647,0.9499641765793433,1.0905031103116722,0.9109182100462403,0.0890817899537597,True
2078,9.158749581358,1.0559958922739159,0.007930170104309815,0.014196207154566336,0.05302661940600717,0.9609730581066842,1.0730251723439497,0.9645713361674934,0.035428663832506646,True
2079,5.396381155510802,0.7764211321432847,0.009162528306155151,0.022931615054482567,-0.28796082254939837,0.9550192207749987,1.1200386418964865,0.9243467856169796,0.07565321438302042,True
2080,7.72067422785326,1.5205482811209559,0.006552922273539886,0.017344003666385995,0.3423424876303205,0.967661991866392,1.089780790251402,0.9965669034936161,0.0034330965063839036,True
2081,8.646388404806995,1.2707789805394916,0.014006225591991816,0.01940967978409827,0.2130810980399881,0.9319033308534844,1.100889591204386,0.95118648600288,0.04881351399711997,True
2082,5.785730331929843,0.8986548700907765,0.00156059127317255,0.015555447332418511,-0.11277425103030514,0.99222136010766,1.0802348895600415,0.9836227891981698,0.01637721080183019,True
2083,5.059609183054045,0.7659761064447589,0.010378050954168536,0.011762584158406437,-0.30552375144108823,0.9491756649555991,1.0602128751148576,0.9323702507784053,0.0676297492215947,True
2084,6.501056013584133,0.660615060356611,0.017810342480786924,0.018246710812588184,-0.5137408454784294,0.9140643760178441,1.0946242859407997,0.8725789026690354,0.12742109733096463,True
2085,7.781417602377687,1.091463606627924,0.003776759854298428,0.010867848885394467,0.08379904384581427,0.9812583021811913,1.0555332517540292,0.9857125105555116,0.014287489444488433,True
2086,6.509130666866557,0.7949250541499602,0.003262893302866961,0.01551605467976,-0.2579802269150182,0.9837916513960461,1.0800253982082413,0.964445808419941,0.035554191580059014,True
2087,5.236737319471009,1.2106803052891575,0.004255049428316855,0.01676003269228537,0.17401811557415137,0.9789050385567696,1.0866566249759695,0.9931647193284849,0.006835280671515065,True
2088,3.6804285931967313,0.838823009228256,0.002743990362915153,0.01789909098547772,-0.1921466018439717,0.9863551366915609,1.0927570892069478,0.9696860001285289,0.030313999871471098,True
2089,7.357900255506054,1.1035284165272958,0.00876514395443299,0.012401383666114651,0.09381581387191673,0.9569358531112764,1.0635640526789873,0.9624843576121862,0.0375156423878138,True
2090,9.201002307314774,0.994221494039424,0.007704767551276883,0.019394854848624132,-0.005812091164010713,0.9620652404514526,1.1008095441791617,0.9615283392548354,0.038471660745164615,True
2091,11.681472905437928,1.089833278985084,0.008283663389323877,0.018886892669539797,0.08242846012992189,0.9592622131752054,1.0980696214503185,0.9666881512457788,0.03331184875422122,True
2092,8.877867230727926,1.577538218273057,0.01098751349255583,0.013228011808904644,0.36610093599208804,0.946256495052338,1.0679131619184985,0.9692948550411167,0.030705144958883324,True
2093,9.073336516196068,0.7972731313903053,0.0016289937197618478,0.01795214117250821,-0.2542753049462163,0.991881524414466,1.0930418768218226,0.9696955809112001,0.030304419088799883,True
2094,5.574834252439153,1.240450240668867,0.007293627596491112,0.011904639311994028,0.19384110122725529,0.964059966190344,1.0609573729008428,0.9751812999335883,0.024818700066411736,True
