concentration_ppm_co2e,temperature_above_2025_c,damage_specification,tipping_points,damage_fraction,damage_percent
530.211623246493,0.6341402926599813,Statistical,False,0.00909596096628394,0.909596096628394
531.062124248497,0.638764976323121,Statistical,False,0.009171439953215309,0.9171439953215309
531.912625250501,0.6433822594346095,Statistical,False,0.009246930238908825,0.9246930238908826
532.763126252505,0.6479921656417589,Statistical,False,0.00932243157640517,0.9322431576405169
533.6136272545091,0.6525947184787249,Statistical,False,0.00939794372059903,0.9397943720599031
534.464128256513,0.6571899413672184,Statistical,False,0.009473466428223947,0.9473466428223948
535.314629258517,0.6617778576172286,Statistical,False,0.009548999457837552,0.9548999457837551
536.1651302605211,0.6663584904277283,Statistical,False,0.009624542569806771,0.9624542569806771
537.0156312625251,0.6709318628873759,Statistical,False,0.009700095526293182,0.9700095526293182
537.8661322645291,0.6754979979752201,Statistical,False,0.009775658091238652,0.9775658091238651
538.7166332665331,0.6800569185613846,Statistical,False,0.009851230030350874,0.9851230030350874
539.5671342685371,0.6846086474077627,Statistical,False,0.00992681111108928,0.9926811111089281
540.4176352705412,0.6891532071686959,Statistical,False,0.010002401102650924,1.0002401102650924
541.2681362725451,0.6936906203916476,Statistical,False,0.010077999775956479,1.0077999775956479
542.1186372745491,0.6982209095178804,Statistical,False,0.01015360690363654,1.015360690363654
542.9691382765532,0.7027440968831188,Statistical,False,0.010229222260017878,1.0229222260017878
543.8196392785571,0.7072602047182067,Statistical,False,0.010304845621109823,1.0304845621109824
544.6701402805611,0.71176925514977,Statistical,False,0.010380476764590951,1.0380476764590951
545.5206412825652,0.7162712702008629,Statistical,False,0.010456115469795694,1.0456115469795695
546.3711422845691,0.7207662717916108,Statistical,False,0.010531761517701112,1.0531761517701113
547.2216432865732,0.725254281739858,Statistical,False,0.010607414690913945,1.0607414690913946
548.0721442885772,0.7297353217617941,Statistical,False,0.010683074773657512,1.0683074773657513
548.9226452905812,0.7342094134725928,Statistical,False,0.010758741551759004,1.0758741551759003
549.7731462925852,0.7386765783870336,Statistical,False,0.01083441481263672,1.0834414812636721
550.6236472945892,0.7431368379201194,Statistical,False,0.010910094345287401,1.0910094345287402
551.4741482965932,0.7475902133876999,Statistical,False,0.010985779940273872,1.0985779940273872
552.3246492985973,0.7520367260070764,Statistical,False,0.011061471389712554,1.1061471389712554
