temperature_c,damage_specification,tipping_points,damage_fraction,damage_percent
3.2344689378757514,Statistical,False,0.07242753471443317,7.242753471443317
3.246492985971944,Statistical,False,0.07281760773192535,7.281760773192534
3.258517034068136,Statistical,False,0.07320857575442898,7.320857575442898
3.270541082164329,Statistical,False,0.07360043878194407,7.360043878194407
3.282565130260521,Statistical,False,0.07399319681447061,7.399319681447062
3.2945891783567136,Statistical,False,0.07438684985200864,7.438684985200863
3.306613226452906,Statistical,False,0.07478139789455808,7.478139789455808
3.318637274549098,Statistical,False,0.07517684094211899,7.517684094211899
3.3306613226452906,Statistical,False,0.07557317899469136,7.557317899469136
3.3426853707414828,Statistical,False,0.07597041205227517,7.597041205227518
3.3547094188376754,Statistical,False,0.07636854011487045,7.636854011487045
3.3667334669338675,Statistical,False,0.07676756318247717,7.676756318247717
3.37875751503006,Statistical,False,0.07716748125509536,7.716748125509536
3.3907815631262523,Statistical,False,0.07756829433272498,7.7568294332724985
3.402805611222445,Statistical,False,0.07797000241536609,7.797000241536608
3.414829659318637,Statistical,False,0.07837260550301862,7.837260550301862
3.4268537074148298,Statistical,False,0.07877610359568264,7.877610359568264
3.438877755511022,Statistical,False,0.07918049669335808,7.918049669335808
3.4509018036072145,Statistical,False,0.079585784796045,7.9585784796045
3.4629258517034067,Statistical,False,0.07999196790374336,7.999196790374335
3.4749498997995993,Statistical,False,0.08039904601645317,8.039904601645317
3.4869739478957915,Statistical,False,0.08080701913417443,8.080701913417442
3.498997995991984,Statistical,False,0.08121588725690718,8.121588725690717
3.5110220440881763,Statistical,False,0.08162565038465135,8.162565038465134
3.5230460921843685,Statistical,False,0.08203630851740698,8.203630851740698
3.535070140280561,Statistical,False,0.08244786165517408,8.244786165517407
3.5470941883767533,Statistical,False,0.08286030979795261,8.286030979795262
3.559118236472946,Statistical,False,0.08327365294574261,8.32736529457426
3.571142284569138,Statistical,False,0.08368789109854405,8.368789109854404
3.5831663326653307,Statistical,False,0.08410302425635698,8.410302425635697
3.595190380761523,Statistical,False,0.08451905241918133,8.451905241918132
3.6072144288577155,Statistical,False,0.08493597558701715,8.493597558701715
3.6192384769539077,Statistical,False,0.08535379375986442,8.535379375986443
3.6312625250501003,Statistical,False,0.08577250693772315,8.577250693772315
3.6432865731462925,Statistical,False,0.08619211512059331,8.619211512059332
3.655310621242485,Statistical,False,0.08661261830847494,8.661261830847494
3.6673346693386772,Statistical,False,0.08703401650136802,8.703401650136803
3.67935871743487,Statistical,False,0.08745630969927258,8.745630969927259
3.691382765531062,Statistical,False,0.08787949790218857,8.787949790218857
3.7034068136272547,Statistical,False,0.08830358111011603,8.830358111011604
3.715430861723447,Statistical,False,0.08872855932305493,8.872855932305493
3.7274549098196395,Statistical,False,0.08915443254100529,8.915443254100529
3.7394789579158316,Statistical,False,0.0895812007639671,8.95812007639671
3.751503006012024,Statistical,False,0.09000886399194036,9.000886399194036
3.7635270541082164,Statistical,False,0.09043742222492508,9.043742222492508
3.7755511022044086,Statistical,False,0.09086687546292124,9.086687546292124
3.787575150300601,Statistical,False,0.09129722370592888,9.129722370592889
3.7995991983967934,Statistical,False,0.09172846695394797,9.172846695394798
3.811623246492986,Statistical,False,0.09216060520697852,9.216060520697852
3.823647294589178,Statistical,False,0.0925936384650205,9.25936384650205
3.835671342685371,Statistical,False,0.09302756672807395,9.302756672807396
3.847695390781563,Statistical,False,0.09346238999613884,9.346238999613885
3.8597194388777556,Statistical,False,0.0938981082692152,9.38981082692152
3.8717434869739478,Statistical,False,0.094334721547303,9.4334721547303
3.8837675350701404,Statistical,False,0.09477222983040229,9.477222983040228
3.8957915831663326,Statistical,False,0.095210633118513,9.5210633118513
3.907815631262525,Statistical,False,0.09564993141163519,9.56499314116352
3.9198396793587174,Statistical,False,0.0960901247097688,9.60901247097688
3.93186372745491,Statistical,False,0.09653121301291388,9.653121301291389
3.943887775551102,Statistical,False,0.09697319632107042,9.697319632107043
3.9559118236472948,Statistical,False,0.0974160746342384,9.74160746342384
3.967935871743487,Statistical,False,0.09785984795241787,9.785984795241786
3.979959919839679,Statistical,False,0.09830451627560875,9.830451627560874
3.9919839679358717,Statistical,False,0.09875007960381112,9.875007960381112
4.004008016032064,Statistical,False,0.09919653793702493,9.919653793702492
4.0160320641282565,Statistical,False,0.09964389127525018,9.964389127525019
4.028056112224449,Statistical,False,0.1000921396184869,10.00921396184869
4.040080160320641,Statistical,False,0.10054128296673505,10.054128296673506
4.052104208416834,Statistical,False,0.1009913213199947,10.09913213199947
4.064128256513026,Statistical,False,0.10144225467826577,10.144225467826578
4.076152304609218,Statistical,False,0.1018940830415483,10.18940830415483
4.0881763527054105,Statistical,False,0.10234680640984228,10.234680640984228
4.1002004008016035,Statistical,False,0.10280042478314776,10.280042478314776
4.112224448897796,Statistical,False,0.10325493816146464,10.325493816146464
4.124248496993988,Statistical,False,0.10371034654479298,10.371034654479299
4.13627254509018,Statistical,False,0.10416664993313278,10.416664993313278
4.148296593186373,Statistical,False,0.10462384832648407,10.462384832648407
4.160320641282565,Statistical,False,0.10508194172484678,10.508194172484679
4.1723446893787575,Statistical,False,0.10554093012822094,10.554093012822094
4.18436873747495,Statistical,False,0.10600081353660655,10.600081353660656
4.196392785571142,Statistical,False,0.10646159195000361,10.646159195000362
4.208416833667335,Statistical,False,0.10692326536841218,10.692326536841218
4.220440881763527,Statistical,False,0.10738583379183216,10.738583379183215
4.232464929859719,Statistical,False,0.10784929722026358,10.784929722026359
4.244488977955911,Statistical,False,0.10831365565370647,10.831365565370648
4.2565130260521045,Statistical,False,0.10877890909216086,10.877890909216086
4.268537074148297,Statistical,False,0.10924505753562665,10.924505753562665
4.280561122244489,Statistical,False,0.10971210098410389,10.971210098410388
4.292585170340681,Statistical,False,0.11018003943759261,11.018003943759261
4.304609218436874,Statistical,False,0.11064887289609279,11.06488728960928
4.316633266533066,Statistical,False,0.1111186013596044,11.11186013596044
4.328657314629258,Statistical,False,0.11158922482812747,11.158922482812747
4.340681362725451,Statistical,False,0.11206074330166199,11.2060743301662
4.352705410821644,Statistical,False,0.112533156780208,11.253315678020801
4.364729458917836,Statistical,False,0.11300646526376545,11.300646526376546
4.376753507014028,Statistical,False,0.11348066875233433,11.348066875233433
