sample_index,delay_year,task_id,run_type,comparison_type,tree_spec,decision_times,scenario,node,period,calendar_year,node_probability,price,mitigation,average_mitigation,ghg_level,consumption,utility,marginal_utility,damage,climate_damage,ra,eis,pref,tech_chg,tech_scale,bs_premium,backstop_smoothing_width,backstop_smoothing_mode,cost_formulation,growth
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,25,4,2075,0.0625,68.59397629471063,0.6420375825492572,0.5499146581522918,471.6142498954429,2.0793542693550258,13.56746794771954,0.1989185160545563,0.0038601753035760722,0.0038589106518125355,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,26,4,2075,0.0625,25.187426475569918,0.35654357112196716,0.5865397681534041,466.87238924534233,2.0977816078729825,13.626779801416998,0.19793500129757763,0.0015887217309473942,0.0015871187107189323,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,27,4,2075,0.0625,25.676014354855322,0.3588757601096023,0.5725718046969858,468.57364929651175,2.097468516503343,13.60735586920773,0.1976543130441636,0.0016886767295433349,0.001687204428340543,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,28,4,2075,0.0625,26.052221677038993,0.35860322397247846,0.5499146581522918,471.6142498954429,2.097068806352841,13.623462676096088,0.1979562011410119,0.0018508160663529359,0.0018495514145893993,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,29,4,2075,0.0625,31.936787843108057,0.3845721516979795,0.40535509068605724,496.2146394345348,2.0933724842741195,13.632952258349688,0.19849812922201768,0.0029999379077121037,0.0029995682662569915,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,30,4,2075,0.0625,12.19972357011206,0.1884856021584923,0.40535509068605724,496.2146394345348,2.101727894077948,13.654983169333114,0.19797638696365358,0.0011321073192509636,0.0011317376777958514,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,31,5,2125,0.03125,31.964374297164976,1.0,0.9342754112061165,387.3853695969762,4.356016913142688,22.170742447407246,0.1509415996263066,0.011999751793524017,0.01191445330148779,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,32,5,2125,0.03125,31.964374297164976,1.0,0.9342754112061165,387.3853695969762,4.3762655887739825,22.203563280833976,0.15041282437976347,0.007407093649977384,0.0073217951579411565,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,33,5,2125,0.03125,32.90289848391635,1.0,0.9145537121852025,391.44047309467356,4.3659756992017185,21.86623614461814,0.14826322321958765,0.00958846066567214,0.00951881522375766,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,34,5,2125,0.03125,38.208025007020105,1.0,0.8125844776172142,407.67640547211624,4.311971300892528,22.009740745648323,0.15142446345179136,0.020986935093744417,0.020956007173121224,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
