sample_index,delay_year,task_id,run_type,comparison_type,tree_spec,decision_times,scenario,node,period,calendar_year,node_probability,price,mitigation,average_mitigation,ghg_level,consumption,utility,marginal_utility,damage,climate_damage,ra,eis,pref,tech_chg,tech_scale,bs_premium,backstop_smoothing_width,backstop_smoothing_mode,cost_formulation,growth
prefs_ra7_eis0p9_prtp0p005,15,3,delay_frontier,fixed_learning_grid,default,0|5|10|15|35|75|125|175|225,optimal,47,5,2100,0.03125,16.693372119039854,0.4527181067591156,0.7491039087937449,432.63547462420416,3.042293147617968,17.651584698647728,0.1745911555644536,0.002449207759800668,0.0024403284134301767,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
prefs_ra7_eis0p9_prtp0p005,15,3,delay_frontier,fixed_learning_grid,default,0|5|10|15|35|75|125|175|225,optimal,48,5,2100,0.03125,17.670715640543463,0.46406083956224453,0.7334204291795144,435.0361138563773,3.041285341062015,17.631352228129902,0.174433018580001,0.002653795865348486,0.002645920835381119,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
prefs_ra7_eis0p9_prtp0p005,15,3,delay_frontier,fixed_learning_grid,default,0|5|10|15|35|75|125|175|225,optimal,49,5,2100,0.03125,18.564500875997947,0.4732301594620432,0.7172629939314713,437.5103580983825,3.040293700153504,17.61920441643803,0.17436265608547724,0.002864684923279542,0.0028577262718575127,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
prefs_ra7_eis0p9_prtp0p005,15,3,delay_frontier,fixed_learning_grid,default,0|5|10|15|35|75|125|175|225,optimal,50,5,2100,0.03125,19.957362360839433,0.4781304979632458,0.6658164392180153,445.36636070675695,3.0374585536045253,17.597591843456712,0.17430562119919196,0.0036421353805022737,0.0036374371411888,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
prefs_ra7_eis0p9_prtp0p005,15,3,delay_frontier,fixed_learning_grid,default,0|5|10|15|35|75|125|175|225,optimal,51,5,2100,0.03125,19.80460021699013,0.47158848484668964,0.6519526141445338,447.39584522724465,3.036886332678582,17.565910229681887,0.17399339931186328,0.0038661296365083138,0.0038618847543820597,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
prefs_ra7_eis0p9_prtp0p005,15,3,delay_frontier,fixed_learning_grid,default,0|5|10|15|35|75|125|175|225,optimal,52,5,2100,0.03125,20.266620951725592,0.4744437568438834,0.6397188327738972,449.06929841075896,3.036117108095809,17.64325384921033,0.1748940527953937,0.004063847023505822,0.0040599428670900556,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
prefs_ra7_eis0p9_prtp0p005,15,3,delay_frontier,fixed_learning_grid,default,0|5|10|15|35|75|125|175|225,optimal,53,5,2100,0.03125,24.455845138922303,0.503831041270935,0.5579809488640257,466.7375397334132,3.030145627834368,17.615303051174727,0.17496854928006317,0.005496552423545596,0.005494938558490401,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
prefs_ra7_eis0p9_prtp0p005,15,3,delay_frontier,fixed_learning_grid,default,0|5|10|15|35|75|125|175|225,optimal,54,5,2100,0.03125,24.39266662171304,0.4987070828359531,0.5443891763509385,468.7131080158074,3.0294458783235205,17.595457436649948,0.17479438848156964,0.0057525766803578175,0.005751114609692132,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
prefs_ra7_eis0p9_prtp0p005,15,3,delay_frontier,fixed_learning_grid,default,0|5|10|15|35|75|125|175|225,optimal,55,5,2100,0.03125,24.420827488205862,0.49495609391928175,0.5315461729182198,470.5072987571796,3.0287445363357546,17.591044370481423,0.17479063948433526,0.005994514573986039,0.005993177953659687,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
prefs_ra7_eis0p9_prtp0p005,15,3,delay_frontier,fixed_learning_grid,default,0|5|10|15|35|75|125|175|225,optimal,56,5,2100,0.03125,27.62098816538326,0.5111026007562993,0.46726887586574284,480.4910227003587,3.023538702069998,17.638221115465978,0.17564698270691773,0.007308662346135711,0.007307850984481736,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
